x,y,z
-0.065063,-0.2002,1.0111
0.21936,-0.23853,1.0901
0.14014,0.10803,1.0023
-0.098145,0.21204,0.92798
-0.22864,0.10352,0.91992
-0.03894,-0.2572,1.0303
0.2428,-0.18445,1.085
0.098633,0.1178,0.98694
-0.13647,0.24805,0.92029
-0.22058,0.057739,0.92957
-0.016968,-0.30481,1.0431
0.24902,-0.12329,1.0806
0.0625,0.12061,0.97571
-0.16797,0.25586,0.91309
-0.21838,0.020996,0.93848
0.016724,-0.33801,1.0594
0.24976,-0.063232,1.0659
0.018555,0.12585,0.96716
-0.19409,0.25732,0.91113
-0.19104,-0.025024,0.94824
0.052612,-0.34619,1.0748
0.2417,-0.0087891,1.0532
-0.011475,0.12915,0.95154
-0.21606,0.24854,0.90503
-0.16003,-0.067139,0.9729
0.11096,-0.3313,1.0747
0.22156,0.047729,1.0387
-0.033447,0.14526,0.94702
-0.21936,0.21167,0.91016
-0.12024,-0.1178,0.98645
0.15198,-0.29932,1.0908
0.20312,0.08313,1.024
-0.060913,0.16663,0.93457
-0.23047,0.17664,0.91284
-0.083252,-0.16858,1.0054
0.20374,-0.26013,1.0912
0.15955,0.10901,1.0104
-0.077881,0.19873,0.93054
-0.22693,0.11841,0.90784
-0.049805,-0.22632,1.0283
0.23804,-0.21069,1.0897
0.11768,0.11877,0.99561
-0.11523,0.23022,0.92529
-0.22632,0.080444,0.91907
-0.025513,-0.28015,1.0369
0.24951,-0.16064,1.0846
0.074707,0.11719,0.98022
-0.14954,0.25964,0.92334
-0.22095,0.03772,0.92859
-0.0074463,-0.32861,1.0437
0.25281,-0.10303,1.0774
0.035156,0.12231,0.96973
-0.17993,0.27161,0.91821
-0.20129,-0.0014648,0.94373
0.028931,-0.35095,1.0603
0.24792,-0.041748,1.0605
0.0056152,0.12646,0.95532
-0.20654,0.25488,0.91101
-0.17786,-0.043579,0.96619
0.081055,-0.33606,1.0693
0.23096,0.023682,1.0442
-0.020508,0.13611,0.94788
-0.21814,0.22595,0.9071
-0.1377,-0.090454,0.98022
0.12561,-0.30811,1.0833
0.21436,0.066895,1.0341
-0.047607,0.15405,0.93604
-0.22791,0.19897,0.90759
-0.098877,-0.13892,0.99988
0.18433,-0.28198,1.0896
0.17749,0.097656,1.0161
-0.066528,0.18689,0.93445
-0.22717,0.14685,0.90784
-0.06665,-0.19849,1.0139
0.21741,-0.23706,1.0917
0.14661,0.11353,1.0084
-0.096924,0.20923,0.9248
-0.23364,0.11365,0.9176
