x,y,z
0.097656,-0.10278,1.0302
0.10999,0.023315,1.0134
-0.043091,0.097534,0.96216
-0.15051,0.039307,0.9491
-0.057495,-0.093872,0.98047
0.11597,-0.083008,1.0352
0.09668,0.039185,1.0092
-0.072021,0.10583,0.95923
-0.14746,0.017578,0.95056
-0.034668,-0.10889,0.99084
0.13025,-0.069946,1.0352
0.078369,0.056274,1.0004
-0.098267,0.10693,0.95776
-0.14258,0.00061035,0.94934
-0.0089111,-0.12305,0.99463
0.14026,-0.053223,1.0363
0.058228,0.06665,0.99377
-0.11499,0.10413,0.95227
-0.13342,-0.016235,0.96155
0.018799,-0.12573,1.0031
0.14221,-0.03479,1.0328
0.038086,0.078125,0.98926
-0.13293,0.092529,0.94934
-0.12,-0.036865,0.96484
0.045898,-0.11914,1.0099
0.13403,-0.011353,1.0264
0.012329,0.082886,0.97229
-0.14014,0.078979,0.95007
-0.10266,-0.054565,0.9696
0.073364,-0.11011,1.0199
0.12891,0.0056152,1.0184
-0.016357,0.092896,0.97144
-0.14758,0.059204,0.94434
-0.082642,-0.06958,0.97571
0.098022,-0.10303,1.031
0.11279,0.024048,1.0149
-0.040405,0.10022,0.95947
-0.151,0.045044,0.95032
-0.062134,-0.093628,0.98462
0.11536,-0.090698,1.0341
0.099976,0.037231,1.0114
-0.070679,0.10779,0.95654
-0.15002,0.019775,0.948
-0.037109,-0.10693,0.99036
0.12891,-0.076172,1.0369
0.081421,0.051147,0.99963
-0.093872,0.10718,0.95715
-0.1427,0.0020752,0.95227
-0.012329,-0.11816,0.99561
0.13977,-0.052979,1.0352
0.060669,0.064209,0.99622
-0.11133,0.10095,0.953
-0.13306,-0.015137,0.9574
0.015503,-0.12219,1.0021
0.13879,-0.033936,1.0291
0.038818,0.075073,0.98645
-0.12964,0.092896,0.95068
-0.12024,-0.033325,0.96008
0.043335,-0.12134,1.0076
0.13586,-0.015137,1.0293
0.013428,0.084106,0.97791
-0.13989,0.083862,0.95117
-0.10242,-0.053223,0.96826
0.070312,-0.11218,1.0194
0.12915,0.0036621,1.0227
-0.013916,0.096436,0.97449
-0.14941,0.061646,0.94751
-0.08606,-0.06958,0.97656
0.095703,-0.1051,1.0293
0.11597,0.021729,1.0142
-0.040161,0.10071,0.96277
-0.15125,0.045288,0.94824
-0.063477,-0.090088,0.98462
0.11401,-0.09021,1.0299
0.10315,0.034546,1.0062
-0.065674,0.10278,0.95874
-0.151,0.024292,0.9458
-0.041626,-0.10266,0.99194
0.12695,-0.077271,1.0404
0.084839,0.046143,1.001
-0.09082,0.10596,0.95544
-0.14417,0.0048828,0.95386
-0.016357,-0.11633,0.99561
0.13684,-0.057617,1.037
0.063843,0.062866,0.99878
-0.11072,0.10425,0.94653
-0.13477,-0.016724,0.9502
0.011841,-0.1228,1.0065
0.13989,-0.033813,1.0319
0.040405,0.074951,0.98804
-0.12659,0.094971,0.95129
-0.12268,-0.032715,0.96155
0.040527,-0.12366,1.0062
0.13623,-0.013672,1.0338
0.018799,0.08374,0.98083
-0.13953,0.082886,0.95264
-0.10571,-0.048828,0.96765
0.065552,-0.11304,1.0171
0.13074,-0.0025635,1.019
-0.010864,0.094482,0.97644
-0.14929,0.067017,0.94934
-0.088379,-0.063843,0.97034
0.091187,-0.10742,1.025
0.11694,0.015015,1.016
-0.034912,0.097656,0.96301
-0.14868,0.05188,0.94763
-0.068115,-0.08667,0.98682
0.11182,-0.093872,1.0303
0.10339,0.031738,1.0052
-0.062744,0.104,0.95898
-0.15137,0.026855,0.95288
-0.044922,-0.10327,0.9873
0.1261,-0.07605,1.0409
0.087036,0.047363,1.0002
-0.085083,0.10596,0.95215
-0.14539,0.0053711,0.95471
-0.02002,-0.11621,0.99609
0.13794,-0.05835,1.0363
0.068115,0.063721,0.9978
-0.10803,0.10205,0.95105
-0.13831,-0.012939,0.95129
0.0067139,-0.12048,1.0049
0.14001,-0.039062,1.0387
0.046509,0.073486,0.99146
-0.1217,0.10034,0.95398
-0.12415,-0.0271,0.96265
0.034912,-0.12305,1.0038
0.13843,-0.019653,1.0294
0.021606,0.079956,0.98279
-0.13708,0.088135,0.94519
-0.10864,-0.048584,0.96277
0.061035,-0.11755,1.0161
0.12952,-0.0036621,1.0216
-0.00354,0.093506,0.97424
-0.14612,0.067993,0.95251
-0.090576,-0.06311,0.96948
0.087891,-0.1084,1.0231
0.11914,0.017456,1.0175
-0.03064,0.097534,0.96606
-0.14917,0.05188,0.94666
-0.069946,-0.081421,0.98462
0.10828,-0.093628,1.0276
0.10693,0.028076,1.0073
-0.057617,0.10242,0.96216
-0.15173,0.033203,0.95056
-0.047485,-0.098511,0.98682
0.12524,-0.07959,1.0349
0.090332,0.043213,1.0028
-0.081909,0.10461,0.95142
-0.14722,0.011719,0.95361
-0.024658,-0.11426,0.99719
0.13477,-0.063965,1.0359
0.071777,0.058838,0.99561
-0.10486,0.10376,0.9552
-0.13855,-0.011108,0.95068
0.0014648,-0.12317,1.0028
0.13953,-0.044556,1.0382
0.050903,0.073853,0.98987
-0.11926,0.096436,0.94434
-0.12756,-0.026855,0.96289
0.030762,-0.12366,1.0046
0.13879,-0.021851,1.0305
0.025757,0.0802,0.9856
-0.13513,0.089355,0.94727
-0.11133,-0.04541,0.96082
0.055908,-0.11462,1.017
0.13086,-0.0036621,1.0283
0.00048828,0.090454,0.97644
-0.14429,0.073364,0.95129
-0.09375,-0.057129,0.96973
0.08313,-0.11169,1.0182
0.12231,0.01062,1.0175
-0.029053,0.097534,0.97144
-0.14771,0.056274,0.9469
-0.074585,-0.078003,0.98059
0.10291,-0.098022,1.0292
0.10803,0.028442,1.0089
-0.05249,0.10266,0.96265
-0.15125,0.034058,0.95471
-0.052612,-0.096436,0.98584
0.12231,-0.084229,1.0294
0.091064,0.043213,1.0032
-0.078613,0.10559,0.95776
-0.14819,0.01062,0.95532
-0.029175,-0.11255,0.99536
0.13391,-0.063232,1.037
0.075439,0.055786,0.99414
-0.10266,0.10571,0.95532
-0.14099,-0.0053711,0.95532
-0.001709,-0.1189,1.0002
0.14026,-0.047974,1.0387
0.054443,0.070312,0.99219
-0.11804,0.10071,0.94836
-0.13025,-0.020142,0.9624
0.023682,-0.12439,1.0106
0.14099,-0.026367,1.0319
0.031494,0.078491,0.9873
-0.13306,0.091064,0.94556
-0.11548,-0.04248,0.95984
0.052246,-0.11865,1.0114
0.13196,-0.0081787,1.0299
0.0067139,0.088989,0.97546
-0.14124,0.075317,0.948
-0.097656,-0.059326,0.96899
0.077515,-0.1106,1.0208
0.12439,0.010986,1.0198
-0.02356,0.095947,0.97339
-0.14917,0.056641,0.94751
-0.077515,-0.075073,0.9751
0.1012,-0.10022,1.0292
0.11011,0.02478,1.0106
-0.049316,0.10229,0.96448
-0.15076,0.038574,0.95007
-0.055054,-0.095459,0.98352
0.12134,-0.087769,1.0288
0.095947,0.039551,1.005
-0.076172,0.10486,0.95789
-0.14868,0.018555,0.95349
-0.031616,-0.11047,0.99146
0.13293,-0.070679,1.0382
0.079956,0.050659,0.99548
-0.09729,0.10889,0.95483
-0.14417,-0.0043945,0.95837
-0.0063477,-0.12036,0.99854
0.1405,-0.052002,1.0355
0.057739,0.066284,0.99146
-0.11609,0.09729,0.94788
