x,y,z
-0.027954,-0.19202,1.0125
0.21045,-0.044189,1.0721
0.11902,0.11902,0.99316
-0.15002,0.13489,0.92334
-0.22131,-0.050049,0.94263
0.013794,-0.19141,1.022
0.21545,-0.012817,1.0669
0.093018,0.12524,0.9801
-0.18262,0.11975,0.92542
-0.20435,-0.081055,0.94885
0.052734,-0.17969,1.0372
0.21118,0.015991,1.0581
0.064453,0.14124,0.96912
-0.20471,0.10034,0.92737
-0.18591,-0.10559,0.95715
0.094116,-0.16968,1.051
0.20557,0.045288,1.0511
0.029419,0.15051,0.95776
-0.22375,0.073853,0.92261
-0.16064,-0.13452,0.97168
0.12964,-0.14832,1.0588
0.19238,0.064819,1.0398
-0.0072021,0.1543,0.9502
-0.2345,0.054199,0.92395
-0.12976,-0.16089,0.98071
0.1593,-0.12622,1.067
0.17444,0.077515,1.024
-0.044312,0.15698,0.93884
-0.24121,0.027588,0.92957
-0.09729,-0.17688,0.98853
0.18433,-0.10095,1.0732
0.15723,0.096313,1.0134
-0.085571,0.15588,0.93152
-0.23914,-0.0020752,0.93469
-0.057251,-0.18848,1.0021
0.20264,-0.070435,1.0714
0.13733,0.10876,1.0026
-0.12378,0.14282,0.92676
-0.23315,-0.03125,0.94128
-0.018677,-0.19409,1.01
0.21265,-0.033325,1.0745
0.11389,0.11804,0.98889
-0.15881,0.13159,0.92102
-0.22046,-0.062256,0.94812
0.020996,-0.18811,1.0232
0.2157,-0.005127,1.0687
0.088379,0.13232,0.97766
-0.18945,0.11157,0.92065
-0.20129,-0.084229,0.95349
0.062012,-0.18286,1.0385
0.21216,0.02063,1.059
0.057373,0.14185,0.96741
-0.2124,0.095581,0.92236
-0.18103,-0.11206,0.96191
0.099854,-0.16736,1.0464
0.20117,0.045166,1.0525
0.023926,0.14929,0.95581
-0.22961,0.071533,0.92383
-0.15369,-0.1405,0.97278
0.13647,-0.14746,1.0564
0.18921,0.068115,1.0389
-0.014771,0.15491,0.94666
-0.23975,0.044556,0.92969
-0.12415,-0.15906,0.98047
0.16382,-0.12036,1.0665
0.17224,0.083374,1.0217
-0.052246,0.15601,0.93726
-0.24292,0.016724,0.93115
-0.090454,-0.1748,0.99377
0.18945,-0.093994,1.0726
0.15442,0.098755,1.0123
-0.089966,0.15015,0.92725
-0.24011,-0.0050049,0.93591
-0.052368,-0.18762,1.0032
0.20129,-0.057495,1.0742
0.13232,0.11108,0.99939
-0.12817,0.14734,0.92383
-0.22778,-0.033936,0.94238
-0.011108,-0.1925,1.0111
0.21338,-0.032593,1.0757
0.11084,0.12769,0.99023
-0.16223,0.13159,0.92126
